"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,817886,2020010122071,9,2020008178861,39,0,350039,3,1,9,1,88,434,43400,2,1952,68,0,21600,0,NA
2020,202001,817951,2020010123979,14,2020008179511,39,17,540339,4,1,14,1,19,500,50000,3,9999,1,4251,8500,8500,"Service Occupations"
2020,202001,817954,2020010124126,74,2020008179541,39,0,50039,3,1,74,2,94,521,52100,2,1975,56,0,25600,0,NA
2020,202001,817990,2020010125041,2,2020008179901,39,113,460239,4,1,2,1,26,600,60075,3,9999,2,0,0,0,NA
2020,202001,818047,2020010126380,58,2020008180471,39,153,180439,4,1,58,1,22,425,42500,3,9999,1,5150,15000,15000,"Office and Administrative Support Occupations:"
2020,202001,818050,2020010126477,22,2020008180501,39,17,540339,4,1,22,2,19,500,50000,3,9999,1,5740,1000,1000,"Office and Administrative Support Occupations:"
2020,202001,818090,2020010127179,54,2020008180901,39,0,500039,4,1,54,2,21,501,50100,3,9999,1,7840,6000,6000,"Production, Transportation, and Material Moving Occupations"
2020,202001,818172,2020010129058,18,2020008181721,39,35,90839,4,1,18,2,18,518,51800,3,9999,2,0,0,0,NA
2020,202001,818218,2020010130376,55,2020008182181,39,49,411039,3,1,55,1,33,200,20000,3,9999,21,6230,15000,15000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,818236,2020010130708,83,2020008182361,39,7,130039,4,1,83,1,31,524,52400,3,9999,8,0,0,0,NA
2020,202001,818248,2020010130836,18,2020008182481,39,35,90839,4,1,18,1,49,500,50000,2,2008,29,9640,4400,4400,"Production, Transportation, and Material Moving Occupations"
2020,202001,818263,2020010131092,31,2020008182631,39,45,390039,3,1,31,1,42,210,21050,2,1986,40,7700,20000,20000,"Production, Transportation, and Material Moving Occupations"
2020,202001,818349,2020010133153,48,2020008183491,39,0,150039,4,1,48,2,21,524,52400,3,9999,3,2205,7000,7000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,818422,2020010135246,18,2020008184221,39,0,20039,4,1,18,2,38,502,50200,2,1983,37,4220,42000,42000,"Service Occupations"
2020,202001,818464,2020010135967,36,2020008184641,39,61,550439,4,1,36,2,20,518,51800,2,2001,19,2634,23800,23800,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,818497,2020010136891,46,2020008184971,39,0,420039,3,1,46,1,30,210,21050,2,2013,7,7150,3300,3300,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,818536,2020010138071,13,2020008185361,39,153,180239,4,1,13,1,34,260,26030,2,2013,12,8990,15500,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,818580,2020010139378,52,2020008185801,39,49,410539,4,1,52,1,18,500,50000,3,9999,1,4150,5700,5700,"Service Occupations"
2020,202001,818582,2020010139392,49,2020008185821,39,0,150039,4,1,49,1,20,524,52400,3,9999,3,5860,2500,2500,"Office and Administrative Support Occupations:"
2020,202001,818583,2020010139409,7,2020008185831,39,17,540339,4,1,7,2,19,500,50000,3,9999,1,4055,2400,2400,"Service Occupations"
2020,202001,818601,2020010139813,18,2020008186011,39,0,110039,3,1,18,2,33,200,20000,2,2008,25,4020,0,0,"Service Occupations"
2020,202001,818619,2020010140466,44,2020008186191,39,93,80239,3,1,44,1,40,200,20000,3,9999,20,6330,24000,24000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,818637,2020010140933,33,2020008186371,39,35,90839,4,1,33,1,19,500,50000,3,9999,1,0,0,0,NA
2020,202001,818653,2020010141486,49,2020008186531,39,93,80239,4,1,49,2,18,461,46100,1,9999,11,2632,1500,1500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,818743,2020010143599,5,2020008187431,39,153,180339,4,1,5,1,72,150,15000,2,1970,53,0,11500,0,NA
2020,202001,818745,2020010143663,6,2020008187451,39,35,90939,4,1,6,1,20,200,20000,2,2018,19,4110,2000,2000,"Service Occupations"
2020,202001,818755,2020010143850,124,2020008187551,39,61,550339,4,1,124,1,49,500,50000,2,2008,29,9640,4400,4400,"Production, Transportation, and Material Moving Occupations"
2020,202001,818766,2020010144003,26,2020008187661,39,41,400039,4,1,26,2,19,600,60031,3,9999,2,4640,8000,8000,"Service Occupations"
2020,202001,818837,2020010145747,48,2020008188371,39,89,380039,4,1,48,1,18,500,50000,3,9999,1,6130,0,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,818841,2020010145900,75,2020008188411,39,35,90239,4,1,75,1,19,500,50000,3,9999,1,0,0,0,NA
2020,202001,818848,2020010146009,25,2020008188481,39,41,400039,4,1,25,1,22,260,26030,3,9999,4,1050,4000,4000,"Computer and Mathematical Occupations"
2020,202001,818857,2020010146126,50,2020008188571,39,57,470039,4,1,50,1,18,600,60064,2,2010,11,4655,2000,2000,"Service Occupations"
2020,202001,818880,2020010146671,65,2020008188801,39,29,340039,4,1,65,1,52,501,50100,1,9999,49,8740,25600,25600,"Production, Transportation, and Material Moving Occupations"
2020,202001,818884,2020010146730,7,2020008188841,39,153,180139,3,1,7,1,21,300,30030,2,2013,15,7810,6600,6600,"Production, Transportation, and Material Moving Occupations"
2020,202001,818887,2020010146864,57,2020008188871,39,61,550439,4,1,57,2,20,500,50010,3,9999,4,0,0,0,NA
2020,202001,818905,2020010147161,44,2020008189051,39,89,380039,4,1,44,1,18,518,51800,3,9999,0,4220,750,750,"Service Occupations"
2020,202001,818973,2020010149099,40,2020008189731,39,35,90639,4,1,40,1,52,200,20000,3,9999,13,0,0,0,NA
2020,202001,818975,2020010149144,22,2020008189751,39,61,550439,4,1,22,1,19,600,60032,1,9999,7,9645,13000,13000,"Production, Transportation, and Material Moving Occupations"
2020,202001,818990,2020010149455,19,2020008189901,39,0,350039,4,1,19,2,18,210,21040,2,2002,18,4760,3800,3800,"Sales and Related Occupations:"
2020,202001,818991,2020010149503,15,2020008189911,39,35,90839,4,1,15,1,18,500,50000,3,9999,1,1970,0,0,"Computer and Mathematical Occupations"
2020,202001,819095,2020010152052,28,2020008190951,39,0,280039,3,1,28,1,30,524,52400,2,2018,11,20,0,0,"Management, Business and Financial Operations"
2020,202001,819100,2020010152258,20,2020008191001,39,49,410539,4,1,20,1,19,502,50200,3,9999,2,4720,3000,3000,"Sales and Related Occupations:"
2020,202001,819103,2020010152276,62,2020008191031,39,35,90939,4,1,62,2,21,500,50000,3,9999,4,2545,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,819164,2020010153988,52,2020008191641,39,0,480039,3,1,52,1,56,150,15000,1,9999,53,0,0,0,NA
2020,202001,819196,2020010154946,50,2020008191961,39,61,550439,4,1,50,2,20,500,50040,3,9999,4,0,0,0,NA
2020,202001,819213,2020010155313,53,2020008192131,39,49,410539,4,1,53,1,18,500,50000,3,9999,1,4720,0,0,"Sales and Related Occupations:"
2020,202001,819222,2020010155435,7,2020008192221,39,0,240039,4,1,7,1,23,260,26044,3,9999,5,0,0,0,NA
2020,202001,819276,2020010156901,60,2020008192761,39,49,410539,4,1,60,2,39,542,54200,3,9999,5,750,17600,17600,"Management, Business and Financial Operations"
2020,202001,819307,2020010157608,55,2020008193071,39,113,460339,3,1,55,2,33,200,20000,2,2008,25,4020,0,0,"Service Occupations"
2020,202001,819379,2020010159809,29,2020008193791,39,0,360039,3,1,29,1,53,200,20000,3,9999,20,8300,240,240,"Production, Transportation, and Material Moving Occupations"
2020,202001,819399,2020010160297,68,2020008193991,39,61,550439,4,1,68,2,20,500,50010,3,9999,4,0,0,0,NA
2020,202001,819409,2020010160579,48,2020008194091,39,17,540339,4,1,48,1,19,500,50000,3,9999,1,4251,8500,8500,"Service Occupations"
2020,202001,819433,2020010161201,58,2020008194331,39,61,550439,4,1,58,1,18,500,50000,3,9999,1,0,0,0,NA
2020,202001,819518,2020010163188,25,2020008195181,39,41,400039,4,1,25,1,22,260,26030,3,9999,4,1050,4000,4000,"Computer and Mathematical Occupations"
2020,202001,819526,2020010163310,6,2020008195261,39,89,380039,4,1,6,1,52,200,20000,3,9999,13,0,0,0,NA
2020,202001,819608,2020010165423,29,2020008196081,39,0,360039,3,1,29,1,30,210,21050,2,2013,7,7150,3500,3500,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,819624,2020010165823,1,2020008196241,39,61,550739,3,1,1,2,85,521,52100,3,9999,64,0,7200,0,NA
2020,202001,819676,2020010167112,77,2020008196761,39,61,550439,3,1,77,2,85,521,52100,3,9999,64,0,7200,0,NA
2020,202001,819695,2020010167564,112,2020008196951,39,0,20039,3,1,112,1,77,499,49900,1,9999,63,0,31600,0,NA
2020,202001,819696,2020010167575,6,2020008196961,39,0,40039,4,1,6,2,44,260,26030,3,9999,2,3602,33000,0,"Service Occupations"
2020,202001,819713,2020010167959,17,2020008197131,39,49,410539,4,1,17,2,39,542,54200,3,9999,5,750,17600,17600,"Management, Business and Financial Operations"
2020,202001,819726,2020010168388,15,2020008197261,39,113,460339,4,1,15,1,72,150,15000,2,1970,53,0,11500,0,NA
2020,202001,819755,2020010169130,48,2020008197551,39,35,90839,4,1,48,1,20,500,50000,3,9999,1,0,0,0,NA
2020,202001,819782,2020010169872,46,2020008197821,39,35,90839,4,1,46,1,19,500,50000,3,9999,1,0,0,0,NA
2020,202001,819830,2020010170905,39,2020008198301,39,17,540339,4,1,39,1,19,500,50000,3,9999,1,7340,7500,7500,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,819848,2020010171333,6,2020008198481,39,0,480039,3,1,6,1,22,522,52200,3,9999,19,0,0,0,NA
2020,202001,819891,2020010172541,43,2020008198911,39,49,411039,3,1,43,1,34,200,20000,2,2007,15,6230,15000,15000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,819920,2020010173451,32,2020008199201,39,61,550439,4,1,32,1,18,600,60064,2,2010,11,4655,2000,2000,"Service Occupations"
2020,202001,819924,2020010173630,51,2020008199241,39,35,90939,4,1,51,1,18,521,52100,3,9999,9,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,819944,2020010174316,29,2020008199441,39,35,90839,4,1,29,1,18,600,60072,1,9999,11,0,0,0,NA
2020,202001,820020,2020010176195,23,2020008200201,39,35,90839,4,1,23,1,20,500,50000,3,9999,1,0,0,0,NA
2020,202001,820042,2020010176864,33,2020008200421,39,89,380039,4,1,33,2,19,300,30025,3,9999,16,4540,6000,6000,"Service Occupations"
2020,202001,820096,2020010178321,13,2020008200961,39,35,91039,4,1,13,1,31,524,52400,3,9999,8,0,0,0,NA
2020,202001,820122,2020010178909,10,2020008201221,39,17,540339,4,1,10,2,20,500,50000,3,9999,19,310,5000,5000,"Management, Business and Financial Operations"
2020,202001,820124,2020010178941,47,2020008201241,39,0,420039,3,1,47,1,31,524,52400,2,2017,12,20,0,0,"Management, Business and Financial Operations"
2020,202001,820128,2020010178976,25,2020008201281,39,0,120039,3,1,25,2,78,499,49900,2,1983,58,0,16800,0,NA
2020,202001,820163,2020010179901,17,2020008201631,39,35,90939,4,1,17,1,18,600,60072,1,9999,11,0,0,0,NA
2020,202001,820170,2020010180118,57,2020008201701,39,0,280039,3,1,57,1,56,410,41000,1,9999,48,0,0,0,NA
2020,202001,820187,2020010180481,25,2020008201871,39,61,550439,4,1,25,1,19,500,50000,3,9999,2,0,0,0,NA
2020,202001,820200,2020010180765,4,2020008202001,39,0,50039,4,1,4,2,73,453,45300,2,1952,68,0,9300,0,NA
2020,202001,820231,2020010181597,16,2020008202311,39,169,200039,4,1,16,2,21,518,51800,3,9999,3,5240,0,0,"Office and Administrative Support Occupations:"
2020,202001,820254,2020010182113,64,2020008202541,39,0,210039,3,1,64,1,88,434,43400,2,1952,68,0,21600,0,NA
2020,202001,820263,2020010182537,58,2020008202631,39,0,120039,3,1,58,2,40,200,20000,3,9999,22,7020,2000,2000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,820273,2020010182805,45,2020008202731,39,57,470039,4,1,45,1,18,500,50000,3,9999,1,4150,5000,5000,"Service Occupations"
2020,202001,820278,2020010182887,54,2020008202781,39,49,410539,4,1,54,1,30,502,50200,3,9999,1,2545,23300,23300,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820283,2020010182970,29,2020008202831,39,35,90839,4,1,29,2,21,500,50000,3,9999,4,2545,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820288,2020010183131,117,2020008202881,39,153,180139,4,1,117,1,25,600,60075,3,9999,1,0,0,0,NA
2020,202001,820357,2020010184966,44,2020008203571,39,29,340039,3,1,44,1,28,599,59900,2,2019,4,6260,12500,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,820362,2020010185076,29,2020008203621,39,0,230039,4,1,29,2,22,425,42500,3,9999,0,4600,2100,2100,"Service Occupations"
2020,202001,820383,2020010185618,56,2020008203831,39,93,80239,4,1,56,1,18,500,50000,3,9999,1,6130,0,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,820387,2020010185714,87,2020008203871,39,57,470039,4,1,87,1,21,515,51500,2,2017,8,3645,19000,19000,"Service Occupations"
2020,202001,820421,2020010186633,51,2020008204211,39,17,540139,3,1,51,1,77,499,49900,1,9999,63,0,31600,0,NA
2020,202001,820432,2020000000231,115,2020008204321,39,93,80139,1,1,115,1,80,454,45400,3,9999,41,0,14500,0,NA
2020,202001,820444,2020000000606,83,2020008204441,39,35,90439,1,1,83,1,53,465,46530,2,2002,31,9130,46700,46700,"Production, Transportation, and Material Moving Occupations"
2020,202001,820444,2020000000606,83,2020008204441,39,35,90439,1,2,90,2,52,465,46530,2,2002,31,4220,460,460,"Service Occupations"
2020,202001,820457,2020000001037,84,2020008204571,39,35,90739,1,2,86,2,32,515,51500,3,9999,2,3603,21000,21000,"Service Occupations"
2020,202001,820473,2020000001390,125,2020008204731,39,35,90839,1,2,114,1,57,414,41400,2,2008,36,310,433000,433000,"Management, Business and Financial Operations"
2020,202001,820476,2020000001458,105,2020008204761,39,0,30039,1,1,105,2,94,453,45300,2,1957,70,0,28130,0,NA
2020,202001,820482,2020000001612,122,2020008204821,39,35,90939,1,2,123,2,26,453,45300,1,9999,23,4110,10600,3600,"Service Occupations"
2020,202001,820529,2020000003101,168,2020008205291,39,61,550739,1,1,168,2,56,512,51200,2,2007,26,4700,46600,46600,"Sales and Related Occupations:"
2020,202001,820573,2020000004303,139,2020008205731,39,61,550339,1,1,139,2,62,600,60099,2,2018,48,5160,45000,0,"Office and Administrative Support Occupations:"
2020,202001,820576,2020000004381,86,2020008205761,39,0,40039,1,1,86,2,73,453,45300,2,2000,68,0,11600,0,NA
2020,202001,820581,2020000004464,127,2020008205811,39,165,530139,1,2,102,1,66,434,43400,2,2019,27,1006,162110,162000,"Computer and Mathematical Occupations"
2020,202001,820583,2020000004532,64,2020008205831,39,165,530139,1,3,79,2,24,453,45300,1,9999,25,1050,40000,40000,"Computer and Mathematical Occupations"
2020,202001,820607,2020000005093,140,2020008206071,39,133,170039,1,1,140,1,53,521,52140,2,2009,22,1021,110000,110000,"Computer and Mathematical Occupations"
2020,202001,820607,2020000005093,140,2020008206071,39,133,170039,1,2,207,2,50,521,52140,2,2009,22,1021,95000,95000,"Computer and Mathematical Occupations"
2020,202001,820623,2020000005416,71,2020008206231,39,35,90439,1,2,46,2,63,600,60014,1,9999,49,2040,25000,25000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820666,2020000006882,100,2020008206661,39,49,410939,1,2,147,2,64,501,50100,1,9999,59,5730,26900,0,"Office and Administrative Support Occupations:"
2020,202001,820669,2020000006950,124,2020008206691,39,17,540139,1,2,149,2,29,502,50200,1,9999,28,4000,8000,8000,"Service Occupations"
2020,202001,820701,2020000007672,163,2020008207011,39,165,530139,1,2,168,1,26,150,15000,2,2019,22,1007,130000,130000,"Computer and Mathematical Occupations"
2020,202001,820704,2020000007724,44,2020008207041,39,0,70039,1,1,44,2,68,500,50000,2,1987,46,5860,12000,0,"Office and Administrative Support Occupations:"
2020,202001,820704,2020000007724,44,2020008207041,39,0,70039,1,2,47,1,70,500,50010,2,1987,50,3090,0,0,"Healthcare Practitioners and Technical Occupations"
2020,202001,820722,2020000008066,63,2020008207221,39,61,550239,1,1,63,1,63,518,51800,2,1986,45,8740,140000,140000,"Production, Transportation, and Material Moving Occupations"
2020,202001,820722,2020000008066,63,2020008207221,39,61,550239,1,2,69,2,52,518,51800,2,2017,8,4521,35000,35000,"Service Occupations"
2020,202001,820722,2020000008066,63,2020008207221,39,61,550239,1,3,66,1,24,518,51800,2,2019,8,4110,0,0,"Service Occupations"
2020,202001,820729,2020000008233,51,2020008207291,39,0,30039,1,1,51,1,40,500,50040,2,2009,25,2205,150000,150000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820729,2020000008233,51,2020008207291,39,0,30039,1,2,61,2,40,500,50040,2,2013,15,2205,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820735,2020000008424,83,2020008207351,39,49,410539,1,1,83,1,21,514,51400,3,9999,2,8990,20600,3800,"Production, Transportation, and Material Moving Occupations"
2020,202001,820735,2020000008424,83,2020008207351,39,49,410539,1,2,89,1,21,514,51400,3,9999,2,20,20600,3800,"Management, Business and Financial Operations"
2020,202001,820735,2020000008424,83,2020008207351,39,49,410539,1,3,90,1,21,514,51400,3,9999,2,4040,22100,5300,"Service Occupations"
2020,202001,820738,2020000008491,292,2020008207381,39,93,80239,1,1,292,2,41,260,26030,2,1999,36,2100,138000,1e+05,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820738,2020000008491,292,2020008207381,39,93,80239,1,2,277,1,51,300,30040,2,2019,6,1108,114000,90000,"Computer and Mathematical Occupations"
2020,202001,820751,2020000008770,168,2020008207511,39,17,540239,1,2,185,1,57,517,51700,2,2007,47,5610,26900,26900,"Office and Administrative Support Occupations:"
2020,202001,820752,2020000008795,99,2020008207521,39,61,550639,1,1,99,1,44,200,20000,3,9999,34,9610,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,820752,2020000008795,99,2020008207521,39,61,550639,1,2,73,2,37,200,20000,3,9999,18,4110,0,0,"Service Occupations"
2020,202001,820752,2020000008795,99,2020008207521,39,61,550639,1,6,57,1,86,200,20000,2,2014,63,0,8700,0,NA
2020,202001,820757,2020000008876,74,2020008207571,39,153,180339,1,1,74,1,27,453,45300,3,9999,27,2751,51000,51000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820757,2020000008876,74,2020008207571,39,153,180339,1,2,77,1,27,410,41000,3,9999,1,0,11000,0,NA
2020,202001,820757,2020000008876,74,2020008207571,39,153,180339,1,3,79,1,27,515,51500,3,9999,1,4200,40000,40000,"Service Occupations"
2020,202001,820760,2020000008954,48,2020008207601,39,61,550739,1,3,51,2,21,500,50000,2,2000,20,9645,1250,1200,"Production, Transportation, and Material Moving Occupations"
2020,202001,820775,2020000009352,68,2020008207751,39,113,460439,1,2,65,2,73,450,45000,2,1955,70,0,10300,0,NA
2020,202001,820799,2020000009981,458,2020008207991,39,49,410939,1,1,458,2,79,434,43400,2,1961,64,0,38000,0,NA
2020,202001,820807,2020000010180,70,2020008208071,39,0,20039,1,1,70,2,22,500,50000,2,1998,22,2205,2000,2000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820814,2020000010465,120,2020008208141,39,61,550439,1,1,120,1,26,521,52100,3,9999,1,1760,10000,10000,"Computer and Mathematical Occupations"
2020,202001,820814,2020000010465,120,2020008208141,39,61,550439,1,2,130,1,26,521,52100,3,9999,1,2350,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820814,2020000010465,120,2020008208141,39,61,550439,1,3,130,1,26,521,52100,3,9999,1,2205,3500,3500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,820834,2020000010984,73,2020008208341,39,0,20039,1,1,73,2,73,300,30020,2,2019,39,0,17300,0,NA
2020,202001,820834,2020000010984,73,2020008208341,39,0,20039,1,2,76,1,74,300,30020,3,9999,1,3090,475000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,820837,2020000011122,31,2020008208371,39,113,460239,1,1,31,2,68,515,51500,2,1983,42,0,48000,0,NA
2020,202001,820867,2020000012170,83,2020008208671,39,49,410139,1,1,83,1,28,521,52100,3,9999,8,1530,60000,60000,"Computer and Mathematical Occupations"
2020,202001,820873,2020000012364,400,2020008208731,39,35,90739,1,1,400,2,80,455,45500,3,9999,70,0,14400,0,NA
2020,202001,820876,2020000012419,114,2020008208761,39,35,90139,1,1,114,1,37,532,53200,3,9999,7,9130,32000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,820876,2020000012419,114,2020008208761,39,35,90139,1,2,103,2,37,532,53200,3,9999,1,120,0,0,"Management, Business and Financial Operations"
2020,202001,820876,2020000012419,114,2020008208761,39,35,90139,1,3,100,1,12,535,53500,3,9999,1,0,9999999,999999,NA
2020,202001,820876,2020000012419,114,2020008208761,39,35,90139,1,4,106,1,1,150,15000,3,9999,1,0,9999999,999999,NA
